2025_05_10_1437-PARTIDO_VS_BACRC_1RONDA.csv,Player Name,Period Name,Activity Name,Period Name2,Total Duration,Total Distance,HSR,Acceleration B1-3 Total Efforts (Gen 2),Maximum Velocity,Tackles Total (Band1-Band3)
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,3532.47,313.36,25,8.02,13
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2059.41,113.29,18,7.07,37
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Marcos Albina,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:19:23,6271.2,509.83,35,7.85,36
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Ramiro Berardi,Session,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2669.47,5.43,8,5.07,54
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Briozzo,Session,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2623.36,31.04,10,5.39,36
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Carlos Augusto Cabano,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,5467.32,122.05,28,6.43,80
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Eliseo Chiavassa,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:12:51,4174.17,167.35,30,8.03,39
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Coria,Session,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2290.78,67.31,16,6.62,25
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Carruccio Cosme,Session,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:25:03,1096.46,9.12,6,5.1,14
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,nicolas Fernandez,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,6923.38,793.03,53,8.31,27
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Tomas Fernandez A.,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,8608.53,909.56,68,8.25,32
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Bautista Gatti,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,5487.03,113.66,30,6.2,51
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Juan Ignacio Lago,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,4732.52,120.87,32,6.02,27
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Martin Leiva,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,5244.87,95.29,27,6.44,63
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Facundo Maffei,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:57:41,3474.8,40.02,16,6.15,111
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Gaston Martinez S.,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,7572.83,945.07,75,8.51,43
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Manuel Puertas,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:59:05,3464.56,65.91,20,6.88,50
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Pedro Rodriguez A.,Session,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:22:57,1536.3,160.39,18,6.95,17
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Andres Rubio Garmendia,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,7517.28,683.03,70,8.35,36
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Hipólito San Sebastián,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,6338.61,362.93,49,7.78,74
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Bautista Santamarina,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,7284.18,523.62,67,7.64,22
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Tuculet,Session,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,01:37:43,7556.68,508.93,59,7.47,39
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Marcos Albina,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3781.44,256.69,21,7.85,22
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2599.12,72.18,20,6.43,41
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2834.12,153.92,19,8.03,26
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,nicolas Fernandez,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3316.42,281.98,25,8.31,9
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,4401.78,609.97,39,8.25,13
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2701.32,46.62,15,5.86,22
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Juan Ignacio Lago,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2653.58,33.36,24,5.75,15
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Martin Leiva,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2631.38,42.58,12,5.89,33
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Facundo Maffei,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2646.11,40.02,12,6.15,85
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3808.83,551.25,42,8.51,18
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Manuel Puertas,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,2665.74,59.57,13,6.88,43
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Andres Rubio Garmendia,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3690.01,362.71,38,8.35,14
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3128.24,193.23,26,6.89,35
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3900.8,305.23,35,7.64,7
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,Primera vs. Newman (L) 2° RONDA,PRIMER TIEMPO,00:45:41,3661.12,299.25,27,7.47,18
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:33:42,2489.77,253.14,14,7.1,14
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2669.47,5.43,8,5.07,54
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Briozzo,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2623.36,31.04,10,5.39,36
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2868.21,49.87,8,5.77,39
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:27:10,1340.05,13.43,11,5.2,13
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Coria,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2290.78,67.31,16,6.62,25
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Carruccio Cosme,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:25:03,1096.46,9.12,6,5.1,14
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,nicolas Fernandez,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,3606.96,511.05,28,8.12,18
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,4206.75,299.59,29,6.98,19
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2785.7,67.04,15,6.2,29
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2078.94,87.51,8,6.02,12
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,2613.49,52.71,15,6.44,30
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Facundo Maffei,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:11:59,828.69,0.0,4,4.48,26
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,3764.0,393.82,33,7.89,25
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Manuel Puertas,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:13:24,798.82,6.34,7,5.23,7
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:22:57,1536.3,160.39,18,6.95,17
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Andres Rubio Garmendia,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,3827.27,320.32,32,7.93,22
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,3210.37,169.7,23,7.78,39
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,3383.39,218.39,32,7.08,15
2025_08_02_1315-Primera_vs._Newman_L_2_RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,Primera vs. Newman (L) 2° RONDA,SEGUNDO TIEMPO,00:52:01,3895.56,209.68,32,7.18,21
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Marcos Albina,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:27:57,2044.56,209.3,15,7.16,15
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Ramiro Berardi,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:09:15,4219.86,81.03,28,7.4,50
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Briozzo,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:08:06,3858.94,71.1,16,6.12,30
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Carlos Augusto Cabano,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:58:03,3375.33,166.43,17,7.8,30
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Eliseo Chiavassa,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,5843.17,207.81,33,7.01,65
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Coria,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:04:30,4463.08,327.66,27,6.36,27
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Carruccio Cosme,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:07:30,408.38,8.89,6,5.34,3
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,nicolas Fernandez,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,7132.17,918.63,49,8.51,22
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Tomas Fernandez A.,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,8583.19,1141.33,84,8.01,28
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Gatti,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,5819.32,190.76,33,7.09,44
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Juan Ignacio Lago,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2601.56,57.31,11,5.85,28
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Martin Leiva,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,5786.75,71.52,44,6.54,19
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Alfonso Lopez F.,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:27:57,1914.67,163.66,20,7.49,9
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Facundo Maffei,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2717.12,11.42,22,5.35,30
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Gaston Martinez S.,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,6919.74,910.67,62,8.18,44
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Manuel Puertas,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2672.87,12.14,12,5.73,35
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Raimundi,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:11:58,594.5,83.36,4,7.46,3
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Pedro Rodriguez A.,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:16:30,5422.83,955.42,60,7.14,37
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Andres Rubio Garmendia,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:29:00,6698.19,580.02,56,7.73,37
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Hipólito San Sebastián,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,6499.61,484.94,62,7.67,52
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Santamarina,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:12:06,6133.41,719.12,50,8.53,14
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Luciano Torboli,Session,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,3019.92,96.39,32,7.14,37
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Tuculet,Session,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,01:36:15,7583.59,532.1,54,7.69,32
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Ramiro Berardi,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,2939.68,81.03,21,7.4,40
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Briozzo,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,2892.46,45.42,14,6.12,26
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,2783.67,156.11,13,7.8,23
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,2945.68,115.62,21,7.01,28
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Coria,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3409.31,274.44,22,6.36,22
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,nicolas Fernandez,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3525.63,623.43,33,8.51,12
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,4247.26,619.7,41,6.89,15
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,2918.36,122.13,13,7.09,21
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Martin Leiva,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,2910.71,30.22,26,6.54,10
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3593.21,596.03,32,8.18,19
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Pedro Rodriguez A.,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3639.29,815.81,37,7.14,23
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Andres Rubio Garmendia,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3604.94,318.79,27,7.73,19
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3331.53,282.87,31,7.67,30
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,4155.48,577.15,35,8.53,12
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,VS HINDÚ (V) 2° RONDA,PRIMER TIEMPO,00:44:33,3760.82,320.52,30,7.69,15
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:27:57,2044.56,209.3,15,7.16,15
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:24:42,1280.18,0.0,7,4.85,10
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Briozzo,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:23:33,966.48,25.68,2,5.49,4
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:13:30,591.66,10.32,4,5.36,7
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2897.49,92.19,12,6.98,37
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Coria,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:19:57,1053.77,53.22,5,6.12,5
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Carruccio Cosme,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:07:30,408.38,8.89,6,5.34,3
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,nicolas Fernandez,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,3606.54,295.2,16,8.09,10
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,4335.92,521.63,43,8.01,13
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2900.96,68.63,20,6.1,23
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2601.56,57.31,11,5.85,28
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2876.03,41.3,18,6.42,9
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Alfonso Lopez F.,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:27:57,1914.67,163.66,20,7.49,9
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Facundo Maffei,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2717.12,11.42,22,5.35,30
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,3326.53,314.64,30,7.7,25
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Manuel Puertas,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,2672.87,12.14,12,5.73,35
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Raimundi,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:11:58,594.5,83.36,4,7.46,3
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:31:57,1783.55,139.61,23,6.18,14
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Andres Rubio Garmendia,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:44:27,3093.25,261.23,29,7.71,18
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,3168.09,202.07,31,7.09,22
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:27:33,1977.93,141.97,15,8.42,2
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Luciano Torboli,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,3019.92,96.39,32,7.14,37
2025_08_09_1313-VS_HIND_V_2_RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,VS HINDÚ (V) 2° RONDA,SEGUNDO TIEMPO,00:51:41,3822.77,211.58,24,7.51,17
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Marcos Albina,Session,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:15:26,1286.92,157.21,10,7.44,3
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Thiago Bassagaisteguy,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:08:13,5159.92,700.92,61,7.67,31
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Ramiro Berardi,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:02:11,3995.87,93.73,17,6.24,40
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Briozzo,Session,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,2040.28,13.31,15,5.82,23
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Carlos Augusto Cabano,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:29:45,5571.62,231.21,35,7.71,35
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Eliseo Chiavassa,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:34:00,6036.68,288.92,41,7.63,59
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Coria,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:00:53,4165.13,275.15,28,7.09,35
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,nicolas Fernandez,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:34:43,2507.41,373.96,17,8.71,11
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Mateo Fernandez A.,Session,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:21:43,1333.42,67.85,13,7.34,7
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Tomas Fernandez A.,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:34:00,8542.8,819.59,72,8.12,44
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Bautista Gatti,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:34:00,5557.48,228.04,34,7.64,35
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Ignacio Guichón,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:26:11,6602.5,765.85,61,9.03,24
